영업상태코드,영업상태명,상세영업상태명,전화번호,소재지우편번호,지번주소,도로명주소,도로명주소_검색용,도로명우편번호,사업장명,데이터갱신구분,데이터갱신일자,업태구분명,
1,영업/정상,영업,,121070,서울특별시 마포구 용강동 502 래미안 마포 리버웰,서울특별시 마포구 토정로31길 23 121동 104호(래미안 마포 리버웰단지내상가 지하1층) (용강동),서울 마포구 토정로31길,4161,어부네,U,2020.12.8 22:05,통닭(치킨),
1,영업/정상,영업,27123240,121812,서울특별시 마포구 도화동 194-19,서울특별시 마포구 도화길 50 (도화동 1층),서울 마포구 도화길,4169,어부의딸,U,2019.10.31 22:01,한식,
1,영업/정상,영업,,121883,서울특별시 마포구 합정동 413-5번지 ,서울특별시 마포구 양화로6길 18 (합정동 1층일부),서울 마포구 양화로6길,4046,어사출또 합정역점,U,2018.12.30 2:40,기타,
1,영업/정상,영업,,121900,서울특별시 마포구 망원동 485-2,서울특별시 마포구 망원로 96-1 (망원동 1층),서울 마포구 망원로,4011,어수선,U,2019.12.6 22:05,한식,
1,영업/정상,영업,2226716789,121893,서울특별시 마포구 서교동 394-13번지 1층 2층 3층 ,서울특별시 마포구 독막로3길 13 (서교동 1층 2층 3층),서울 마포구 독막로3길,4044,어시장3대,I,2018.8.31 23:59,일식,
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 23-1번지 ,서울특별시 마포구 매봉산로2길 69 (상암동 1층),서울 마포구 매봉산로2길,3930,어제그쭈꾸미집,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121893,서울특별시 마포구 서교동 369-28,서울특별시 마포구 홍익로5안길 61 1층 (서교동),서울 마포구 홍익로5안길,4039,어쩌다와인,U,2020.12.7 0:01,기타,
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 410-9,서울특별시 마포구 와우산로17길 11 (서교동 지하1층),서울 마포구 와우산로17길,4049,어텐션,U,2020.12.3 0:09,감성주점,
1,영업/정상,영업,,121812,서울특별시 마포구 도화동 38-2번지 ,서울특별시 마포구 새창로 20 2층 (도화동),서울 마포구 새창로,4169,어텐션,U,2018.9.7 23:59,기타,마포 어텐션' 검색시 와우산로에 위치한 가게가 상위에 뜸
1,영업/정상,영업,27088412016,121895,서울특별시 마포구 서교동 409-7 지1층,서울특별시 마포구 와우산로17길 19-11 (서교동 지1층),서울 마포구 와우산로17길,4049,언더그라운드,U,2019.10.31 22:01,경양식,
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 326-18번지 ,서울특별시 마포구 와우산로33길 26 (서교동 1층),서울 마포구 와우산로33길,4052,언플러그드 홍대점,I,2018.8.31 23:59,까페,
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 2-47번지 오성빌딩 1층 ,서울특별시 마포구 매봉산로2길 19-9 오성빌딩 1층 (상암동),서울 마포구 매봉산로2길,3927,얼간이들,U,2019.6.14 2:40,한식,
1,영업/정상,영업,23737132,121830,서울특별시 마포구 상암동 36-13,서울특별시 마포구 월드컵북로44길 61 (상암동),서울 마포구 월드컵북로44길,3927,얼맥당 상암점,U,2019.12.7 22:01,한식,
1,영업/정상,영업,,121888,서울특별시 마포구 합정동 472번지 마포 한강 푸르지오 ,서울특별시 마포구 월드컵로1길 14 지1층 B116호 (합정동 마포 한강 푸르지오),서울 마포구 월드컵로1길,4024,얼맥당 합정점,I,2019.6.30 2:21,기타,
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 395-37,서울특별시 마포구 독막로3길 17 1층 (서교동),서울 마포구 독막로3길,4044,얼맥당 홍대카페거리점,U,2019.11.2 0:04,호프/통닭,
1,영업/정상,영업,,121883,서울특별시 마포구 합정동 355-24번지 ,서울특별시 마포구 독막로8길 15 1층 (합정동),서울 마포구 독막로8길,4073,얼반스퀘어,U,2019.9.5 2:40,기타,
1,영업/정상,영업,,121821,서울특별시 마포구 망원동 396-5번지 마포아파트 ,서울특별시 마포구 희우정로 76 1층 101호 (망원동 마포아파트),서울 마포구 희우정로,4017,얼큰이왕냉면,I,2018.10.7 2:37,기타,
1,영업/정상,영업,,121888,서울특별시 마포구 합정동 441-1번지 ,서울특별시 마포구 동교로 24 (합정동 1층 일부),서울 마포구 동교로,4020,엄마손생선구이,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121827,서울특별시 마포구 망원동 477-12,서울특별시 마포구 월드컵로29길 8 1층 (망원동),서울 마포구 월드컵로29길,3963,엄마손쌈밥집,U,2019.12.7 22:03,기타,
1,영업/정상,영업,,121809,서울특별시 마포구 대흥동 241-26,서울특별시 마포구 백범로20길 12 1층 (대흥동),서울 마포구 백범로20길,4149,엄마손칼국수,U,2020.12.5 21:00,분식,
1,영업/정상,영업,27111773,121809,서울특별시 마포구 대흥동 241-26번지 ,서울특별시 마포구 백범로20길 12 (대흥동 1층),서울 마포구 백범로20길,4149,엄마손칼국수,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121809,서울특별시 마포구 대흥동 20-4번지 ,서울특별시 마포구 대흥로 157 (대흥동 1층),서울 마포구 대흥로,4106,엄마솜씨짱,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 402-12번지 지층 ,서울특별시 마포구 양화로6길 99-11 (서교동 지층),서울 마포구 양화로6길,4048,엄마주방&풍류,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121805,서울특별시 마포구 공덕동 456번지 한국사회복지회관 지하1층 6호,서울특별시 마포구 만리재로 14 지하1층 6호 (공덕동 한국사회복지회관),서울 마포구 만리재로,4195,엄마집밥,I,2018.8.31 23:59,한식,
1,영업/정상,영업,23375556,121140,서울특별시 마포구 신정동 2-1번지 ,서울특별시 마포구 토정로 170 (신정동 1층일부 2층일부),서울 마포구 토정로,4080,엉터리생고기 광흥창역점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121837,서울특별시 마포구 서교동 345-2번지 ,서울특별시 마포구 어울마당로 118 (서교동 2층),서울 마포구 어울마당로,4055,엉터리생고기 두번째이야기 홍대점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121815,서울특별시 마포구 도화동 563번지 마포아크로타워 108호,서울특별시 마포구 마포대로 68 1층 108호 (도화동 마포아크로타워),서울 마포구 마포대로,4168,에그드랍 마포역점,U,2019.11.17 2:40,경양식,
1,영업/정상,영업,,121838,서울특별시 마포구 서교동 358-104번지 ,서울특별시 마포구 홍익로 15 1층 4호 (서교동),서울 마포구 홍익로,4040,에그드랍 홍대입구점,I,2019.4.5 2:20,기타,
1,영업/정상,영업,,121835,서울특별시 마포구 상암동 1453번지 ,서울특별시 마포구 월드컵북로48길 56 (상암동),서울 마포구 월드컵북로48길,3930,에그랑누룽지통닭구이 상암점,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 381-15,서울특별시 마포구 동교로32길 19 2층 202호 (연남동),서울 마포구 동교로32길,3985,에그써티,U,2020.12.6 22:02,경양식,
1,영업/정상,영업,,121848,서울특별시 마포구 성산동 275-3 마포중앙도서관,서울특별시 마포구 성산로 128 마포중앙도서관 지1층 5호 (성산동),서울 마포구 성산로,3965,에너지바이츠,I,2020.10.30 22:09,기타,
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 325-26,서울특별시 마포구 와우산로 156 1층 (서교동),서울 마포구 와우산로,4061,에덴 그리고 신촌설렁탕,I,2019.10.31 22:01,기타,
1,영업/정상,영업,,121838,서울특별시 마포구 서교동 356-1 지1층 107호,서울특별시 마포구 홍익로 25 107호 (서교동지1층),서울 마포구 홍익로,4039,에도마에텐동하마다 본점,U,2019.11.2 0:04,일식,
1,영업/정상,영업,,121815,서울특별시 마포구 도화동 571번지 ,서울특별시 마포구 도화길 43 1층 102103105호 (도화동 나눔빌딩),서울 마포구 도화길,4168,에머이 마포공덕점,I,2018.8.31 23:59,기타,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 390-78,서울특별시 마포구 동교로38길 16 1층 (연남동),서울 마포구 동교로38길,3982,에이든,U,2020.12.4 23:04,기타,
1,영업/정상,영업,,121827,서울특별시 마포구 망원동 483-2 진평925,서울특별시 마포구 망원로 87 진평925 1층 좌측호 (망원동),서울 마포구 망원로,3964,에이바이트델리,U,2020.11.1 0:04,경양식,
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 403-9번지 ,서울특별시 마포구 어울마당로 43 지1층 (서교동),서울 마포구 어울마당로,4048,에이셉,I,2020.3.14 0:23,경양식,
1,영업/정상,영업,,121899,서울특별시 마포구 동교동 189-2번지 지1층~1층 ,서울특별시 마포구 와우산로37길 7 (동교동 지1층~1층),서울 마포구 와우산로37길,4056,에일크루,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,23328663,121849,서울특별시 마포구 성산동 99-1,서울특별시 마포구 모래내로 87 B동 2층 (성산동),서울 마포구 모래내로,3949,에일크루브루잉,U,2020.12.5 22:03,호프/통닭,
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 228-56,서울특별시 마포구 동교로38안길 3 2층 (연남동),서울 마포구 동교로38안길,3982,에트나퓨,U,2020.12.4 23:03,기타,
1,영업/정상,영업,,121824,서울특별시 마포구 망원동 466-1번지 ,서울특별시 마포구 방울내로9안길 71 (망원동 제1층105호일부),서울 마포구 방울내로9안길,3955,엑소김밥,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121829,서울특별시 마포구 상수동 316-12,서울특별시 마포구 독막로 67-10 1층 (상수동),서울 마포구 독막로,4049,엑스펍,U,2020.12.6 22:09,호프/통닭,
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 17-7번지 ,서울특별시 마포구 월드컵북로44길 46 1층 (상암동 일부),서울 마포구 월드컵북로44길,3930,엔칙스치킨 상암점,U,2019.7.20 2:40,호프/통닭,
1,영업/정상,영업,,121805,서울특별시 마포구 공덕동 476번지 공덕파크자이 ,서울특별시 마포구 백범로 152 201동 1층 8호 (공덕동 공덕파크자이),서울 마포구 백범로,4148,엘리스리틀이태리,I,2019.6.20 2:21,기타,
1,영업/정상,영업,,121828,서울특별시 마포구 상수동 146-23,서울특별시 마포구 와우산로 39-12 1층 (상수동),서울 마포구 와우산로,4049,엠프티플레이트(empty plate),I,2019.12.8 23:00,기타,
1,영업/정상,영업,,121829,서울특별시 마포구 상수동 316-8번지 1층 좌측 2호 ,서울특별시 마포구 독막로 69 (상수동1층 좌측 2호),서울 마포구 독막로,4049,여기가거기,U,2019.3.7 2:40,한식,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 390-3번지 ,서울특별시 마포구 동교로38길 22 1층 (연남동),서울 마포구 동교로38길,3982,여덟,I,2020.1.31 0:23,기타,
1,영업/정상,영업,,121812,서울특별시 마포구 도화동 181-2번지 ,서울특별시 마포구 도화길 51 2층 (도화동),서울 마포구 도화길,4168,여명,I,2018.8.31 23:59,중국식,
1,영업/정상,영업,,121835,서울특별시 마포구 상암동 1596번지 상암DMC푸르지오시티 S-City ,서울특별시 마포구 월드컵북로54길 25 상암DMC푸르지오시티 S-City 지하1층 B104105호 (상암동),서울 마포구 월드컵북로54길,3924,여수낭만식당,I,2018.8.31 23:59,한식,
1,영업/정상,영업,23245315,121807,서울특별시 마포구 노고산동 49-22번지 외2필지 ,서울특별시 마포구 신촌로14길 5 (노고산동외2필지),서울 마포구 신촌로14길,4057,여수집,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121813,서울특별시 마포구 도화동 202-1번지 ,서울특별시 마포구 삼개로 15 2층 (도화동),서울 마포구 삼개로,4172,여우골 마포점,I,2019.10.23 0:22,기타,
1,영업/정상,영업,23386692,121838,서울특별시 마포구 서교동 352-16번지 1F ,서울특별시 마포구 월드컵북로1길 20 (서교동1F),서울 마포구 월드컵북로1길,4031,여우골 홍대서교점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,23386470,121837,서울특별시 마포구 서교동 363-24번지 ,서울특별시 마포구 와우산로19길 9 2층 (서교동),서울 마포구 와우산로19길,4041,여우골 홍대점,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,215880672,121795,서울특별시 마포구 상암동 1605번지 누리꿈스퀘어 ,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 1층 R112호 (상암동),서울 마포구 월드컵북로,3925,여우애김밥 상암DMC점,I,2019.8.15 2:22,기타,
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 260-45번지 ,서울특별시 마포구 동교로34길 8 1층 (연남동),서울 마포구 동교로34길,3985,여의주점,I,2018.8.31 23:59,감성주점,
1,영업/정상,영업,,121825,서울특별시 마포구 망원동 435-40번지 ,서울특별시 마포구 방울내로9길 17 (망원동 1층 일부),서울 마포구 방울내로9길,3961,여장군 망원점,U,2020.5.14 2:40,호프/통닭,
1,영업/정상,영업,,121872,서울특별시 마포구 염리동 148-27번지 1층 ,서울 마포구 백범로 129,서울 마포구 백범로,,역전우동0410 대흥역점,U,2020.2.5 2:40,분식,
1,영업/정상,영업,23235034,121817,서울특별시 마포구 동교동 164-9번지 ,서울특별시 마포구 어울마당로 127-1 (동교동),서울 마포구 어울마당로,4050,역전우동0410 홍대입구역점,U,2018.11.9 2:37,호프/통닭,
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 155-27 효성홍익인간오피스텔,서울특별시 마포구 양화로 183 B01호 (동교동),서울 마포구 양화로,3994,역전포장마차,U,2019.12.6 23:07,기타,
1,영업/정상,영업,23353726,121820,서울특별시 마포구 망원동 376-6번지 1층 ,서울특별시 마포구 동교로9길 51 (망원동1층),서울 마포구 동교로9길,4012,역전할머니맥주 망원점,U,2020.5.27 2:40,한식,
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 228-20 1층,서울특별시 마포구 동교로 266 1층 (연남동),서울 마포구 동교로,3982,역전할머니맥주 연남점,U,2020.12.2 0:03,일식,
1,영업/정상,영업,,121740,서울특별시 마포구 서교동 405-13 서교빌딩,서울특별시 마포구 어울마당로 55-4 서교빌딩 1층 (서교동),서울 마포구 어울마당로,4048,역전할머니맥주 홍대점,U,2019.10.31 22:05,기타,
1,영업/정상,영업,27030019,121874,서울특별시 마포구 염리동 173-21,서울특별시 마포구 토정로37길 47 지하1~지상4층 (염리동),서울 마포구 토정로37길,4155,역전회관,U,2020.12.3 0:04,한식,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 383-95번지 ,서울특별시 마포구 연희로1길 65 1층 (연남동),서울 마포구 연희로1길,3982,연교,U,2019.5.17 2:40,중국식,
